x,y,z,F
-4394.718262,3328.838379,3192.949707,9.816364035204774
-3841.124512,3328.838379,3841.124512,9.821744648964101
-3192.949707,3328.838379,4394.718262,9.827117111715957
-2466.153809,3328.838379,4840.099121,9.831959201899274
-1678.633057,3328.838379,5166.30127,9.835797371510058
-849.7786865,3328.838379,5365.291504,9.838261051637145
-3.33E-13,3328.838379,5432.17041,9.839109985596025
849.7786865,3328.838379,5365.291504,9.838261051637145
1678.633057,3328.838379,5166.30127,9.835797371510058
2466.153809,3328.838379,4840.099121,9.831959201899274
3192.949707,3328.838379,4394.718262,9.827117111715957
3841.124512,3328.838379,3841.124512,9.821744648964101
4394.718262,3328.838379,3192.949707,9.816364035204774
4840.099121,3328.838379,2466.153809,9.811502450890085
5166.30127,3328.838379,1678.633057,9.807633694096456
5365.291504,3328.838379,849.7786865,9.805140255247965
5432.17041,3328.838379,6.65E-13,9.804267210273416
5365.291504,3328.838379,-849.7786865,9.805101471253957
5166.30127,3328.838379,-1678.633057,9.807563888634824
4840.099121,3328.838379,-2466.153809,9.811415468838067
4394.718262,3328.838379,-3192.949707,9.816276812509694
3841.124512,3328.838379,-3841.124512,9.821673565580832
3192.949707,3328.838379,-4394.718262,9.827074485955556
2466.153809,3328.838379,-4840.099121,9.831950688408106
1678.633057,3328.838379,-5166.30127,9.83582082534303
849.7786865,3328.838379,-5365.291504,9.838307099248587
9.98E-13,3328.838379,-5432.17041,9.839164173088486
-849.7786865,3328.838379,-5365.291504,9.838307099248587
-1678.633057,3328.838379,-5166.30127,9.83582082534303
-2466.153809,3328.838379,-4840.099121,9.831950688408106
-3192.949707,3328.838379,-4394.718262,9.827074485955556
-3841.124512,3328.838379,-3841.124512,9.821673565580832
-4394.718262,3328.838379,-3192.949707,9.816276812509694
-4840.099121,3328.838379,-2466.153809,9.811415468838067
-5166.30127,3328.838379,-1678.633057,9.807563888634824
-5365.291504,3328.838379,-849.7786865,9.805101471253957
-5432.17041,3328.838379,-1.33E-12,9.804267210273416
-5676.602539,2892.373535,0,9.804267033034524
-5606.714355,2892.373535,888.0162964,9.805219223787937
-5398.77002,2892.373535,1754.166626,9.807941362522705
-5057.890137,2892.373535,2577.123535,9.812163688373637
-4592.467773,2892.373535,3336.623291,9.81747215019732
-4013.964111,2892.373535,4013.964111,9.823345161538954
-3336.623291,2892.373535,4592.467773,9.829210053032453
-2577.123535,2892.373535,5057.890137,9.834493943000789
-1754.166626,2892.373535,5398.77002,9.838684242183863
-888.0162964,2892.373535,5606.714355,9.841372864498156
-3.48E-13,2892.373535,5676.602539,9.842299655971253
888.0162964,2892.373535,5606.714355,9.841372864498156
1754.166626,2892.373535,5398.77002,9.838684242183863
2577.123535,2892.373535,5057.890137,9.834493943000789
3336.623291,2892.373535,4592.467773,9.829210053032453
4013.964111,2892.373535,4013.964111,9.823345161538954
4592.467773,2892.373535,3336.623291,9.81747215019732
5057.890137,2892.373535,2577.123535,9.812163688373637
5398.77002,2892.373535,1754.166626,9.807941362522705
5606.714355,2892.373535,888.0162964,9.805219223787937
5676.602539,2892.373535,6.95E-13,9.804267033034524
5606.714355,2892.373535,-888.0162964,9.805178808831837
5398.77002,2892.373535,-1754.166626,9.807869296066867
5057.890137,2892.373535,-2577.123535,9.812075581859883
4592.467773,2892.373535,-3336.623291,9.817387053480092
4013.964111,2892.373535,-4013.964111,9.82328140792057
3336.623291,2892.373535,-4592.467773,9.829181268173025
2577.123535,2892.373535,-5057.890137,9.834506087738426
1754.166626,2892.373535,-5398.77002,9.838734329618864
888.0162964,2892.373535,-5606.714355,9.84144962572726
1.04E-12,2892.373535,-5676.602539,9.842386005138565
-888.0162964,2892.373535,-5606.714355,9.84144962572726
-1754.166626,2892.373535,-5398.77002,9.838734329618864
-2577.123535,2892.373535,-5057.890137,9.834506087738426
-3336.623291,2892.373535,-4592.467773,9.829181268173025
-4013.964111,2892.373535,-4013.964111,9.82328140792057
-4592.467773,2892.373535,-3336.623291,9.817387053480092
-5057.890137,2892.373535,-2577.123535,9.812075581859883
-5398.77002,2892.373535,-1754.166626,9.807869296066867
-5606.714355,2892.373535,-888.0162964,9.805178808831837
-5676.602539,2892.373535,-1.39E-12,9.804267033034524
-5886.036621,2438.076172,0,9.804266677943234
-5813.569824,2438.076172,920.7789917,9.805289996145024
-5597.953613,2438.076172,1818.885254,9.80821554410726
-5244.49707,2438.076172,2672.20459,9.812754238921302
-4761.90332,2438.076172,3459.725342,9.818460183404595
-4162.056152,2438.076172,4162.056152,9.824772644883273
-3459.725342,2438.076172,4761.90332,9.831075958359436
-2672.20459,2438.076172,5244.49707,9.836754528605349
-1818.885254,2438.076172,5597.953613,9.841257518795226
-920.7789917,2438.076172,5813.569824,9.844147109629924
-3.60E-13,2438.076172,5886.036621,9.845142704706275
920.7789917,2438.076172,5813.569824,9.844147109629924
1818.885254,2438.076172,5597.953613,9.841257518795226
2672.20459,2438.076172,5244.49707,9.836754528605349
3459.725342,2438.076172,4761.90332,9.831075958359436
4162.056152,2438.076172,4162.056152,9.824772644883273
4761.90332,2438.076172,3459.725342,9.818460183404595
5244.49707,2438.076172,2672.20459,9.812754238921302
5597.953613,2438.076172,1818.885254,9.80821554410726
5813.569824,2438.076172,920.7789917,9.805289996145024
5886.036621,2438.076172,7.21E-13,9.804266677943234
5813.569824,2438.076172,-920.7789917,9.805248195713938
5597.953613,2438.076172,-1818.885254,9.808141632598522
5244.49707,2438.076172,-2672.20459,9.812665461104412
4761.90332,2438.076172,-3459.725342,9.818377541804978
4162.056152,2438.076172,-4162.056152,9.824716273437717
3459.725342,2438.076172,-4761.90332,9.831060681308788
2672.20459,2438.076172,-5244.49707,9.836786574129267
1818.885254,2438.076172,-5597.953613,9.84133310051392
920.7789917,2438.076172,-5813.569824,9.844253180671961
1.08E-12,2438.076172,-5886.036621,9.845259717273434
-920.7789917,2438.076172,-5813.569824,9.844253180671961
-1818.885254,2438.076172,-5597.953613,9.84133310051392
-2672.20459,2438.076172,-5244.49707,9.836786574129267
-3459.725342,2438.076172,-4761.90332,9.831060681308788
-4162.056152,2438.076172,-4162.056152,9.824716273437717
-4761.90332,2438.076172,-3459.725342,9.818377541804978
-5244.49707,2438.076172,-2672.20459,9.812665461104412
-5597.953613,2438.076172,-1818.885254,9.808141632598522
-5813.569824,2438.076172,-920.7789917,9.805248195713938
-5886.036621,2438.076172,-1.44E-12,9.804266677943234
-6059.181152,1968.747314,0,9.804266751517096
-5984.58252,1968.747314,947.8647461,9.805350893505478
-5762.623535,1968.747314,1872.389893,9.8084507017855
-5398.77002,1968.747314,2750.810547,9.813258325051224
-4901.980469,1968.747314,3561.497314,9.819302586279072
-4284.487793,1968.747314,4284.487793,9.825991240825916
-3561.497314,1968.747314,4901.980469,9.832667825685855
-2750.810547,1968.747314,5398.77002,9.838684380082288
-1872.389893,1968.747314,5762.623535,9.843455499798674
-947.8647461,1968.747314,5984.58252,9.846516060050243
-3.71E-13,1968.747314,6059.181152,9.847570282914242
947.8647461,1968.747314,5984.58252,9.846516060050243
1872.389893,1968.747314,5762.623535,9.843455499798674
2750.810547,1968.747314,5398.77002,9.838684380082288
3561.497314,1968.747314,4901.980469,9.832667825685855
4284.487793,1968.747314,4284.487793,9.825991240825916
4901.980469,1968.747314,3561.497314,9.819302586279072
5398.77002,1968.747314,2750.810547,9.813258325051224
5762.623535,1968.747314,1872.389893,9.8084507017855
5984.58252,1968.747314,947.8647461,9.805350893505478
6059.181152,1968.747314,7.42E-13,9.804266751517096
5984.58252,1968.747314,-947.8647461,9.80530795630854
5762.623535,1968.747314,-1872.389893,9.808375331524447
5398.77002,1968.747314,-2750.810547,9.813169203359276
4901.980469,1968.747314,-3561.497314,9.819222432129665
4284.487793,1968.747314,-4284.487793,9.825941768449724
3561.497314,1968.747314,-4901.980469,9.832664906823265
2750.810547,1968.747314,-5398.77002,9.838734467523617
1872.389893,1968.747314,-5762.623535,9.843554089767693
947.8647461,1968.747314,-5984.58252,9.84664852457592
1.11E-12,1968.747314,-6059.181152,9.847714889498215
-947.8647461,1968.747314,-5984.58252,9.84664852457592
-1872.389893,1968.747314,-5762.623535,9.843554089767693
-2750.810547,1968.747314,-5398.77002,9.838734467523617
-3561.497314,1968.747314,-4901.980469,9.832664906823265
-4284.487793,1968.747314,-4284.487793,9.825941768449724
-4901.980469,1968.747314,-3561.497314,9.819222432129665
-5398.77002,1968.747314,-2750.810547,9.813169203359276
-5762.623535,1968.747314,-1872.389893,9.808375331524447
-5984.58252,1968.747314,-947.8647461,9.80530795630854
-6059.181152,1968.747314,-1.48E-12,9.804266751517096
-6194.96875,1487.280396,0,9.804267096203679
-6118.698242,1487.280396,969.1066284,9.805400139976738
-5891.765625,1487.280396,1914.350586,9.80863830266606
-5519.757813,1487.280396,2812.457031,9.81366345727317
-5011.834961,1487.280396,3641.311279,9.819981137564545
-4380.504395,1487.280396,4380.504395,9.826970432836283
-3641.311279,1487.280396,5011.834961,9.83394914438164
-2812.457031,1487.280396,5519.757813,9.840236198555825
-1914.350586,1487.280396,5891.765625,9.845221719583611
-969.1066284,1487.280396,6118.698242,9.848421592831293
-3.79E-13,1487.280396,6194.96875,9.849522977794916
969.1066284,1487.280396,6118.698242,9.848421592831293
1914.350586,1487.280396,5891.765625,9.845221719583611
2812.457031,1487.280396,5519.757813,9.840236198555825
3641.311279,1487.280396,5011.834961,9.83394914438164
4380.504395,1487.280396,4380.504395,9.826970432836283
5011.834961,1487.280396,3641.311279,9.819981137564545
5519.757813,1487.280396,2812.457031,9.81366345727317
5891.765625,1487.280396,1914.350586,9.80863830266606
6118.698242,1487.280396,969.1066284,9.805400139976738
6194.96875,1487.280396,7.59E-13,9.804267096203679
6118.698242,1487.280396,-969.1066284,9.80535631690983
5891.765625,1487.280396,-1914.350586,9.808561831852337
5519.757813,1487.280396,-2812.457031,9.813574203515387
5011.834961,1487.280396,-3641.311279,9.819903232509317
4380.504395,1487.280396,-4380.504395,9.82692688986058
3641.311279,1487.280396,-5011.834961,9.833956693518022
2812.457031,1487.280396,-5519.757813,9.84030147107363
1914.350586,1487.280396,-5891.765625,9.84533961228699
969.1066284,1487.280396,-6118.698242,9.84857616536635
1.14E-12,1487.280396,-6194.96875,9.84969068698869
-969.1066284,1487.280396,-6118.698242,9.84857616536635
-1914.350586,1487.280396,-5891.765625,9.84533961228699
-2812.457031,1487.280396,-5519.757813,9.84030147107363
-3641.311279,1487.280396,-5011.834961,9.833956693518022
-4380.504395,1487.280396,-4380.504395,9.82692688986058
-5011.834961,1487.280396,-3641.311279,9.819903232509317
-5519.757813,1487.280396,-2812.457031,9.813574203515387
-5891.765625,1487.280396,-1914.350586,9.808561831852337
-6118.698242,1487.280396,-969.1066284,9.80535631690983
-6194.96875,1487.280396,-1.52E-12,9.804267096203679
-6292.5625,996.6439819,0,9.804266793976897
-6215.090332,996.6439819,984.3736572,9.805435786058965
-5984.58252,996.6439819,1944.508667,9.808776818936876
-5606.714355,996.6439819,2856.763672,9.813960413934005
-5090.790039,996.6439819,3698.675293,9.820477617102814
-4449.513672,996.6439819,4449.513672,9.827687416005565
-3698.675293,996.6439819,5090.790039,9.834886987806227
-2856.763672,996.6439819,5606.714355,9.84137279238572
-1944.508667,996.6439819,5984.58252,9.846516153015545
-984.3736572,996.6439819,6215.090332,9.849816462198989
-3.85E-13,996.6439819,6292.5625,9.850952234388838
984.3736572,996.6439819,6215.090332,9.849816462198989
1944.508667,996.6439819,5984.58252,9.846516153015545
2856.763672,996.6439819,5606.714355,9.84137279238572
3698.675293,996.6439819,5090.790039,9.834886987806227
4449.513672,996.6439819,4449.513672,9.827687416005565
5090.790039,996.6439819,3698.675293,9.820477617102814
5606.714355,996.6439819,2856.763672,9.813960413934005
5984.58252,996.6439819,1944.508667,9.808776818936876
6215.090332,996.6439819,984.3736572,9.805435786058965
6292.5625,996.6439819,7.71E-13,9.804266793976897
6215.090332,996.6439819,-984.3736572,9.805391329431682
5984.58252,996.6439819,-1944.508667,9.80869958121599
5606.714355,996.6439819,-2856.763672,9.81387114163624
5090.790039,996.6439819,-3698.675293,9.820401494124079
4449.513672,996.6439819,-4449.513672,9.82764842258677
3698.675293,996.6439819,-5090.790039,9.834902491308183
2856.763672,996.6439819,-5606.714355,9.841449553610666
1944.508667,996.6439819,-5984.58252,9.84664861754882
984.3736572,996.6439819,-6215.090332,9.849987706183303
1.16E-12,996.6439819,-6292.5625,9.851137359318836
-984.3736572,996.6439819,-6215.090332,9.849987706183303
-1944.508667,996.6439819,-5984.58252,9.84664861754882
-2856.763672,996.6439819,-5606.714355,9.841449553610666
-3698.675293,996.6439819,-5090.790039,9.834902491308183
-4449.513672,996.6439819,-4449.513672,9.82764842258677
-5090.790039,996.6439819,-3698.675293,9.820401494124079
-5606.714355,996.6439819,-2856.763672,9.81387114163624
-5984.58252,996.6439819,-1944.508667,9.80869958121599
-6215.090332,996.6439819,-984.3736572,9.805391329431682
-6292.5625,996.6439819,-1.54E-12,9.804266793976897
-6351.360352,499.8628845,0,9.80426699143369
-6273.164551,499.8628845,993.5716553,9.805456896648293
-6040.502441,499.8628845,1962.678223,9.808861629604463
-5659.103516,499.8628845,2883.457275,9.81414211395657
-5138.358398,499.8628845,3733.23584,9.820780968413215
-4491.089844,499.8628845,4491.089844,9.828126132821827
-3733.23584,499.8628845,5138.358398,9.835459534444574
-2883.457275,499.8628845,5659.103516,9.842066607761094
-1962.678223,499.8628845,6040.502441,9.847305983688186
-993.5716553,499.8628845,6273.164551,9.850666585813435
-3.89E-13,499.8628845,6351.360352,9.85182435166318
993.5716553,499.8628845,6273.164551,9.850666585813435
1962.678223,499.8628845,6040.502441,9.847305983688186
2883.457275,499.8628845,5659.103516,9.842066607761094
3733.23584,499.8628845,5138.358398,9.835459534444574
4491.089844,499.8628845,4491.089844,9.828126132821827
5138.358398,499.8628845,3733.23584,9.820780968413215
5659.103516,499.8628845,2883.457275,9.81414211395657
6040.502441,499.8628845,1962.678223,9.808861629604463
6273.164551,499.8628845,993.5716553,9.805456896648293
6351.360352,499.8628845,7.78E-13,9.80426699143369
6273.164551,499.8628845,-993.5716553,9.805412059608814
6040.502441,499.8628845,-1962.678223,9.808783939718813
5659.103516,499.8628845,-2883.457275,9.814052861798764
5138.358398,499.8628845,-3733.23584,9.820705986993365
4491.089844,499.8628845,-4491.089844,9.82808999846889
3733.23584,499.8628845,-5138.358398,9.835480006884346
2883.457275,499.8628845,-5659.103516,9.842150526375326
1962.678223,499.8628845,-6040.502441,9.847447513808259
993.5716553,499.8628845,-6273.164551,9.850848194522857
1.17E-12,499.8628845,-6351.360352,9.852020301852733
-993.5716553,499.8628845,-6273.164551,9.850848194522857
-1962.678223,499.8628845,-6040.502441,9.847447513808259
-2883.457275,499.8628845,-5659.103516,9.842150526375326
-3733.23584,499.8628845,-5138.358398,9.835480006884346
-4491.089844,499.8628845,-4491.089844,9.82808999846889
-5138.358398,499.8628845,-3733.23584,9.820705986993365
-5659.103516,499.8628845,-2883.457275,9.814052861798764
-6040.502441,499.8628845,-1962.678223,9.808783939718813
-6273.164551,499.8628845,-993.5716553,9.805412059608814
-6351.360352,499.8628845,-1.56E-12,9.80426699143369
-6371,3.90E-13,0,9.80426704551407
-6292.5625,3.90E-13,996.6439819,9.805463944498676
-6059.181152,3.90E-13,1968.747314,9.80888900585844
-5676.602539,3.90E-13,2892.373535,9.81420306016884
-5154.24707,3.90E-13,3744.779785,9.820883094310544
-4504.977539,3.90E-13,4504.977539,9.828271686957866
-3744.779785,3.90E-13,5154.24707,9.83565212631733
-2892.373535,3.90E-13,5676.602539,9.842299655971253
-1968.747314,3.90E-13,6059.181152,9.847570282914242
-996.6439819,3.90E-13,6292.5625,9.850952234388838
-3.90E-13,3.90E-13,6371,9.852117426126508
996.6439819,3.90E-13,6292.5625,9.850952234388838
1968.747314,3.90E-13,6059.181152,9.847570282914242
2892.373535,3.90E-13,5676.602539,9.842299655971253
3744.779785,3.90E-13,5154.24707,9.83565212631733
4504.977539,3.90E-13,4504.977539,9.828271686957866
5154.24707,3.90E-13,3744.779785,9.820883094310544
5676.602539,3.90E-13,2892.373535,9.81420306016884
6059.181152,3.90E-13,1968.747314,9.80888900585844
6292.5625,3.90E-13,996.6439819,9.805463944498676
6371,3.90E-13,7.80E-13,9.80426704551407
6292.5625,3.90E-13,-996.6439819,9.805418980611131
6059.181152,3.90E-13,-1968.747314,9.80881116663519
5676.602539,3.90E-13,-2892.373535,9.814113820037194
5154.24707,3.90E-13,-3744.779785,9.820808505674604
4504.977539,3.90E-13,-4504.977539,9.828236527571018
3744.779785,3.90E-13,-5154.24707,9.83567428833914
2892.373535,3.90E-13,-5676.602539,9.842386005138565
1968.747314,3.90E-13,-6059.181152,9.847714889498215
996.6439819,3.90E-13,-6292.5625,9.851137359318836
1.17E-12,3.90E-13,-6371,9.852317048408834
-996.6439819,3.90E-13,-6292.5625,9.851137359318836
-1968.747314,3.90E-13,-6059.181152,9.847714889498215
-2892.373535,3.90E-13,-5676.602539,9.842386005138565
-3744.779785,3.90E-13,-5154.24707,9.83567428833914
-4504.977539,3.90E-13,-4504.977539,9.828236527571018
-5154.24707,3.90E-13,-3744.779785,9.820808505674604
-5676.602539,3.90E-13,-2892.373535,9.814113820037194
-6059.181152,3.90E-13,-1968.747314,9.80881116663519
-6292.5625,3.90E-13,-996.6439819,9.805418980611131
-6371,3.90E-13,-1.56E-12,9.80426704551407
-6351.360352,-499.8628845,0,9.80426699143369
-6273.164551,-499.8628845,993.5716553,9.805456896648293
-6040.502441,-499.8628845,1962.678223,9.808861629604463
-5659.103516,-499.8628845,2883.457275,9.81414211395657
-5138.358398,-499.8628845,3733.23584,9.820780968413215
-4491.089844,-499.8628845,4491.089844,9.828126132821827
-3733.23584,-499.8628845,5138.358398,9.835459534444574
-2883.457275,-499.8628845,5659.103516,9.842066607761094
-1962.678223,-499.8628845,6040.502441,9.847305983688186
-993.5716553,-499.8628845,6273.164551,9.850666585813435
-3.89E-13,-499.8628845,6351.360352,9.85182435166318
993.5716553,-499.8628845,6273.164551,9.850666585813435
1962.678223,-499.8628845,6040.502441,9.847305983688186
2883.457275,-499.8628845,5659.103516,9.842066607761094
3733.23584,-499.8628845,5138.358398,9.835459534444574
4491.089844,-499.8628845,4491.089844,9.828126132821827
5138.358398,-499.8628845,3733.23584,9.820780968413215
5659.103516,-499.8628845,2883.457275,9.81414211395657
6040.502441,-499.8628845,1962.678223,9.808861629604463
6273.164551,-499.8628845,993.5716553,9.805456896648293
6351.360352,-499.8628845,7.78E-13,9.80426699143369
6273.164551,-499.8628845,-993.5716553,9.805412059608814
6040.502441,-499.8628845,-1962.678223,9.808783939718813
5659.103516,-499.8628845,-2883.457275,9.814052861798764
5138.358398,-499.8628845,-3733.23584,9.820705986993365
4491.089844,-499.8628845,-4491.089844,9.82808999846889
3733.23584,-499.8628845,-5138.358398,9.835480006884346
2883.457275,-499.8628845,-5659.103516,9.842150526375326
1962.678223,-499.8628845,-6040.502441,9.847447513808259
993.5716553,-499.8628845,-6273.164551,9.850848194522857
1.17E-12,-499.8628845,-6351.360352,9.852020301852733
-993.5716553,-499.8628845,-6273.164551,9.850848194522857
-1962.678223,-499.8628845,-6040.502441,9.847447513808259
-2883.457275,-499.8628845,-5659.103516,9.842150526375326
-3733.23584,-499.8628845,-5138.358398,9.835480006884346
-4491.089844,-499.8628845,-4491.089844,9.82808999846889
-5138.358398,-499.8628845,-3733.23584,9.820705986993365
-5659.103516,-499.8628845,-2883.457275,9.814052861798764
-6040.502441,-499.8628845,-1962.678223,9.808783939718813
-6273.164551,-499.8628845,-993.5716553,9.805412059608814
-6351.360352,-499.8628845,-1.56E-12,9.80426699143369
-6292.5625,-996.6439819,0,9.804266793976897
-6215.090332,-996.6439819,984.3736572,9.805435786058965
-5984.58252,-996.6439819,1944.508667,9.808776818936876
-5606.714355,-996.6439819,2856.763672,9.813960413934005
-5090.790039,-996.6439819,3698.675293,9.820477617102814
-4449.513672,-996.6439819,4449.513672,9.827687416005565
-3698.675293,-996.6439819,5090.790039,9.834886987806227
-2856.763672,-996.6439819,5606.714355,9.84137279238572
-1944.508667,-996.6439819,5984.58252,9.846516153015545
-984.3736572,-996.6439819,6215.090332,9.849816462198989
-3.85E-13,-996.6439819,6292.5625,9.850952234388838
984.3736572,-996.6439819,6215.090332,9.849816462198989
1944.508667,-996.6439819,5984.58252,9.846516153015545
2856.763672,-996.6439819,5606.714355,9.84137279238572
3698.675293,-996.6439819,5090.790039,9.834886987806227
4449.513672,-996.6439819,4449.513672,9.827687416005565
5090.790039,-996.6439819,3698.675293,9.820477617102814
5606.714355,-996.6439819,2856.763672,9.813960413934005
5984.58252,-996.6439819,1944.508667,9.808776818936876
6215.090332,-996.6439819,984.3736572,9.805435786058965
6292.5625,-996.6439819,7.71E-13,9.804266793976897
6215.090332,-996.6439819,-984.3736572,9.805391329431682
5984.58252,-996.6439819,-1944.508667,9.80869958121599
5606.714355,-996.6439819,-2856.763672,9.81387114163624
5090.790039,-996.6439819,-3698.675293,9.820401494124079
4449.513672,-996.6439819,-4449.513672,9.82764842258677
3698.675293,-996.6439819,-5090.790039,9.834902491308183
2856.763672,-996.6439819,-5606.714355,9.841449553610666
1944.508667,-996.6439819,-5984.58252,9.84664861754882
984.3736572,-996.6439819,-6215.090332,9.849987706183303
1.16E-12,-996.6439819,-6292.5625,9.851137359318836
-984.3736572,-996.6439819,-6215.090332,9.849987706183303
-1944.508667,-996.6439819,-5984.58252,9.84664861754882
-2856.763672,-996.6439819,-5606.714355,9.841449553610666
-3698.675293,-996.6439819,-5090.790039,9.834902491308183
-4449.513672,-996.6439819,-4449.513672,9.82764842258677
-5090.790039,-996.6439819,-3698.675293,9.820401494124079
-5606.714355,-996.6439819,-2856.763672,9.81387114163624
-5984.58252,-996.6439819,-1944.508667,9.80869958121599
-6215.090332,-996.6439819,-984.3736572,9.805391329431682
-6292.5625,-996.6439819,-1.54E-12,9.804266793976897
-6194.96875,-1487.280396,0,9.804267096203679
-6118.698242,-1487.280396,969.1066284,9.805400139976738
-5891.765625,-1487.280396,1914.350586,9.80863830266606
-5519.757813,-1487.280396,2812.457031,9.81366345727317
-5011.834961,-1487.280396,3641.311279,9.819981137564545
-4380.504395,-1487.280396,4380.504395,9.826970432836283
-3641.311279,-1487.280396,5011.834961,9.83394914438164
-2812.457031,-1487.280396,5519.757813,9.840236198555825
-1914.350586,-1487.280396,5891.765625,9.845221719583611
-969.1066284,-1487.280396,6118.698242,9.848421592831293
-3.79E-13,-1487.280396,6194.96875,9.849522977794916
969.1066284,-1487.280396,6118.698242,9.848421592831293
1914.350586,-1487.280396,5891.765625,9.845221719583611
2812.457031,-1487.280396,5519.757813,9.840236198555825
3641.311279,-1487.280396,5011.834961,9.83394914438164
4380.504395,-1487.280396,4380.504395,9.826970432836283
5011.834961,-1487.280396,3641.311279,9.819981137564545
5519.757813,-1487.280396,2812.457031,9.81366345727317
5891.765625,-1487.280396,1914.350586,9.80863830266606
6118.698242,-1487.280396,969.1066284,9.805400139976738
6194.96875,-1487.280396,7.59E-13,9.804267096203679
6118.698242,-1487.280396,-969.1066284,9.80535631690983
5891.765625,-1487.280396,-1914.350586,9.808561831852337
5519.757813,-1487.280396,-2812.457031,9.813574203515387
5011.834961,-1487.280396,-3641.311279,9.819903232509317
4380.504395,-1487.280396,-4380.504395,9.82692688986058
3641.311279,-1487.280396,-5011.834961,9.833956693518022
2812.457031,-1487.280396,-5519.757813,9.84030147107363
1914.350586,-1487.280396,-5891.765625,9.84533961228699
969.1066284,-1487.280396,-6118.698242,9.84857616536635
1.14E-12,-1487.280396,-6194.96875,9.84969068698869
-969.1066284,-1487.280396,-6118.698242,9.84857616536635
-1914.350586,-1487.280396,-5891.765625,9.84533961228699
-2812.457031,-1487.280396,-5519.757813,9.84030147107363
-3641.311279,-1487.280396,-5011.834961,9.833956693518022
-4380.504395,-1487.280396,-4380.504395,9.82692688986058
-5011.834961,-1487.280396,-3641.311279,9.819903232509317
-5519.757813,-1487.280396,-2812.457031,9.813574203515387
-5891.765625,-1487.280396,-1914.350586,9.808561831852337
-6118.698242,-1487.280396,-969.1066284,9.80535631690983
-6194.96875,-1487.280396,-1.52E-12,9.804267096203679
-6059.181152,-1968.747314,0,9.804266751517096
-5984.58252,-1968.747314,947.8647461,9.805350893505478
-5762.623535,-1968.747314,1872.389893,9.8084507017855
-5398.77002,-1968.747314,2750.810547,9.813258325051224
-4901.980469,-1968.747314,3561.497314,9.819302586279072
-4284.487793,-1968.747314,4284.487793,9.825991240825916
-3561.497314,-1968.747314,4901.980469,9.832667825685855
-2750.810547,-1968.747314,5398.77002,9.838684380082288
-1872.389893,-1968.747314,5762.623535,9.843455499798674
-947.8647461,-1968.747314,5984.58252,9.846516060050243
-3.71E-13,-1968.747314,6059.181152,9.847570282914242
947.8647461,-1968.747314,5984.58252,9.846516060050243
1872.389893,-1968.747314,5762.623535,9.843455499798674
2750.810547,-1968.747314,5398.77002,9.838684380082288
3561.497314,-1968.747314,4901.980469,9.832667825685855
4284.487793,-1968.747314,4284.487793,9.825991240825916
4901.980469,-1968.747314,3561.497314,9.819302586279072
5398.77002,-1968.747314,2750.810547,9.813258325051224
5762.623535,-1968.747314,1872.389893,9.8084507017855
5984.58252,-1968.747314,947.8647461,9.805350893505478
6059.181152,-1968.747314,7.42E-13,9.804266751517096
5984.58252,-1968.747314,-947.8647461,9.80530795630854
5762.623535,-1968.747314,-1872.389893,9.808375331524447
5398.77002,-1968.747314,-2750.810547,9.813169203359276
4901.980469,-1968.747314,-3561.497314,9.819222432129665
4284.487793,-1968.747314,-4284.487793,9.825941768449724
3561.497314,-1968.747314,-4901.980469,9.832664906823265
2750.810547,-1968.747314,-5398.77002,9.838734467523617
1872.389893,-1968.747314,-5762.623535,9.843554089767693
947.8647461,-1968.747314,-5984.58252,9.84664852457592
1.11E-12,-1968.747314,-6059.181152,9.847714889498215
-947.8647461,-1968.747314,-5984.58252,9.84664852457592
-1872.389893,-1968.747314,-5762.623535,9.843554089767693
-2750.810547,-1968.747314,-5398.77002,9.838734467523617
-3561.497314,-1968.747314,-4901.980469,9.832664906823265
-4284.487793,-1968.747314,-4284.487793,9.825941768449724
-4901.980469,-1968.747314,-3561.497314,9.819222432129665
-5398.77002,-1968.747314,-2750.810547,9.813169203359276
-5762.623535,-1968.747314,-1872.389893,9.808375331524447
-5984.58252,-1968.747314,-947.8647461,9.80530795630854
-6059.181152,-1968.747314,-1.48E-12,9.804266751517096
-5886.036621,-2438.076172,0,9.804266677943234
-5813.569824,-2438.076172,920.7789917,9.805289996145024
-5597.953613,-2438.076172,1818.885254,9.80821554410726
-5244.49707,-2438.076172,2672.20459,9.812754238921302
-4761.90332,-2438.076172,3459.725342,9.818460183404595
-4162.056152,-2438.076172,4162.056152,9.824772644883273
-3459.725342,-2438.076172,4761.90332,9.831075958359436
-2672.20459,-2438.076172,5244.49707,9.836754528605349
-1818.885254,-2438.076172,5597.953613,9.841257518795226
-920.7789917,-2438.076172,5813.569824,9.844147109629924
-3.60E-13,-2438.076172,5886.036621,9.845142704706275
920.7789917,-2438.076172,5813.569824,9.844147109629924
1818.885254,-2438.076172,5597.953613,9.841257518795226
2672.20459,-2438.076172,5244.49707,9.836754528605349
3459.725342,-2438.076172,4761.90332,9.831075958359436
4162.056152,-2438.076172,4162.056152,9.824772644883273
4761.90332,-2438.076172,3459.725342,9.818460183404595
5244.49707,-2438.076172,2672.20459,9.812754238921302
5597.953613,-2438.076172,1818.885254,9.80821554410726
5813.569824,-2438.076172,920.7789917,9.805289996145024
5886.036621,-2438.076172,7.21E-13,9.804266677943234
5813.569824,-2438.076172,-920.7789917,9.805248195713938
